a,b,c,seed,model,metric,value
0.3,0.1,0.5,7765,eta,F,0.7447373076242703
0.3,0.1,0.5,7765,eta,ACC,0.8131796996374935
0.3,0.1,0.5,7765,eta_bench,AUC,0.8995913052913307
0.3,0.1,0.5,7765,eta_bench,F,0.4862199013635045
0.3,0.1,0.5,7765,eta_bench,ACC,0.7707146556188503
0.3,0.1,0.5,378,eta0,AUC,0.9244179548463641
0.3,0.1,0.5,378,eta0,F,0.6894865525672372
0.3,0.1,0.5,378,eta0,ACC,0.9012441679626749
0.3,0.1,0.5,378,eta0_bench,AUC,0.9244179548463641
0.3,0.1,0.5,378,eta0_bench,F,0.6086175942549372
0.3,0.1,0.5,378,eta0_bench,ACC,0.8869880767236911
0.3,0.1,0.5,378,eta1,AUC,0.8714119788915939
0.3,0.1,0.5,378,eta1,F,0.750445632798574
0.3,0.1,0.5,378,eta1,ACC,0.7102948784273151
0.3,0.1,0.5,378,eta1_bench,AUC,0.736632273189834
0.3,0.1,0.5,378,eta1_bench,F,0.3938997821350762
0.3,0.1,0.5,378,eta1_bench,ACC,0.64019658561821
0.3,0.1,0.5,378,eta,AUC,0.894736774687451
0.3,0.1,0.5,378,eta,F,0.7438571681103058
0.3,0.1,0.5,378,eta,ACC,0.8124029000517866
0.3,0.1,0.5,378,eta_bench,AUC,0.8904900116942143
0.3,0.1,0.5,378,eta_bench,F,0.49118751805836464
0.3,0.1,0.5,378,eta_bench,ACC,0.7720093215950284
0.3,0.1,0.5,846,eta0,AUC,0.9338127826400948
0.3,0.1,0.5,846,eta0,F,0.7014681892332788
0.3,0.1,0.5,846,eta0,ACC,0.9051321928460342
0.3,0.1,0.5,846,eta0_bench,AUC,0.9338127826400948
0.3,0.1,0.5,846,eta0_bench,F,0.6074342701722575
0.3,0.1,0.5,846,eta0_bench,ACC,0.8877656817003629
0.3,0.1,0.5,846,eta1,AUC,0.8689223699295385
0.3,0.1,0.5,846,eta1,F,0.7505538325210455
0.3,0.1,0.5,846,eta1,ACC,0.7087428867046043
0.3,0.1,0.5,846,eta1_bench,AUC,0.8013328545727008
0.3,0.1,0.5,846,eta1_bench,F,0.4323866044934294
0.3,0.1,0.5,846,eta1_bench,ACC,0.6536471805483705
0.3,0.1,0.5,846,eta,AUC,0.8972822253969401
0.3,0.1,0.5,846,eta,F,0.7452846818261943
0.3,0.1,0.5,846,eta,ACC,0.8129207664422579
0.3,0.1,0.5,846,eta_bench,AUC,0.9012560731551473
0.3,0.1,0.5,846,eta_bench,F,0.5152118282627238
0.3,0.1,0.5,846,eta_bench,ACC,0.7792594510616261
0.3,0.1,0.5,8316,eta0,AUC,0.9166712519559124
0.3,0.1,0.5,8316,eta0,F,0.7151607963246555
0.3,0.1,0.5,8316,eta0,ACC,0.9035769828926905
0.3,0.1,0.5,8316,eta0_bench,AUC,0.9166712519559124
0.3,0.1,0.5,8316,eta0_bench,F,0.640069384215091
0.3,0.1,0.5,8316,eta0_bench,ACC,0.892431311560394
0.3,0.1,0.5,8316,eta1,AUC,0.8578784033869631
0.3,0.1,0.5,8316,eta1,F,0.739092111062142
0.3,0.1,0.5,8316,eta1,ACC,0.693740300051733
0.3,0.1,0.5,8316,eta1_bench,AUC,0.7903946232819363
0.3,0.1,0.5,8316,eta1_bench,F,0.41373390557939915
0.3,0.1,0.5,8316,eta1_bench,ACC,0.6466632177961718
0.3,0.1,0.5,8316,eta,AUC,0.8942063154785586
0.3,0.1,0.5,8316,eta,F,0.737914364640884
0.3,0.1,0.5,8316,eta,ACC,0.8034697048161574
0.3,0.1,0.5,8316,eta_bench,AUC,0.8736993953970608
0.3,0.1,0.5,8316,eta_bench,F,0.49454336588167724
0.3,0.1,0.5,8316,eta_bench,ACC,0.7721387881926463
0.3,0.1,0.5,2922,eta0,AUC,0.9229443575150025
0.3,0.1,0.5,2922,eta0,F,0.7083333333333333
0.3,0.1,0.5,2922,eta0,ACC,0.9056505961638155
0.3,0.1,0.5,2922,eta0_bench,AUC,0.9229443575150025
0.3,0.1,0.5,2922,eta0_bench,F,0.6221033868092691
0.3,0.1,0.5,2922,eta0_bench,ACC,0.8900984966303784
0.3,0.1,0.5,2922,eta1,AUC,0.8731222600078148
0.3,0.1,0.5,2922,eta1,F,0.754801250558285
0.3,0.1,0.5,2922,eta1,ACC,0.7159855147439214
0.3,0.1,0.5,2922,eta1_bench,AUC,0.7850512359753191
0.3,0.1,0.5,2922,eta1_bench,F,0.41222030981067126
0.3,0.1,0.5,2922,eta1_bench,ACC,0.6466632177961718
0.3,0.1,0.5,2922,eta,AUC,0.8987697716614224
0.3,0.1,0.5,2922,eta,F,0.7496908673379262
0.3,0.1,0.5,2922,eta,ACC,0.8165458311755567
0.3,0.1,0.5,2922,eta_bench,AUC,0.884884323724788
0.3,0.1,0.5,2922,eta_bench,F,0.4890173410404624
0.3,0.1,0.5,2922,eta_bench,ACC,0.7711030554117038
0.3,0.1,0.5,1659,eta0,AUC,0.9176109496707189
0.3,0.1,0.5,1659,eta0,F,0.7009803921568627
0.3,0.1,0.5,1659,eta0,ACC,0.9051321928460342
0.3,0.1,0.5,1659,eta0_bench,AUC,0.9176109496707189
0.3,0.1,0.5,1659,eta0_bench,F,0.5981818181818181
0.3,0.1,0.5,1659,eta0_bench,ACC,0.8854328667703474
0.3,0.1,0.5,1659,eta1,AUC,0.8777150343720078
0.3,0.1,0.5,1659,eta1,F,0.753281423804227
0.3,0.1,0.5,1659,eta1,ACC,0.7131401965856182
0.3,0.1,0.5,1659,eta1_bench,AUC,0.767894483732873
0.3,0.1,0.5,1659,eta1_bench,F,0.33333333333333337
0.3,0.1,0.5,1659,eta1_bench,ACC,0.6182100362131402
0.3,0.1,0.5,1659,eta,AUC,0.8980938882660012
0.3,0.1,0.5,1659,eta,F,0.7465112170994525
0.3,0.1,0.5,1659,eta,ACC,0.8142154324184361
0.3,0.1,0.5,1659,eta_bench,AUC,0.8596420756627726
