a,b,c,seed,model,metric,value
0.3,0.1,0.5,805,eta1,ACC,0.8566931742876077
0.3,0.1,0.5,805,eta1_bench,AUC,0.7478850009197682
0.3,0.1,0.5,805,eta1_bench,F,0.3167957804516236
0.3,0.1,0.5,805,eta1_bench,ACC,0.3132869449966865
0.3,0.1,0.5,805,eta,AUC,0.8474496108847176
0.3,0.1,0.5,805,eta,F,0.939160239931448
0.3,0.1,0.5,805,eta,ACC,0.8882348915200876
0.3,0.1,0.5,805,eta_bench,AUC,0.8492591212468816
0.3,0.1,0.5,805,eta_bench,F,0.8110582370269658
0.3,0.1,0.5,805,eta_bench,ACC,0.7146670316884539
0.3,0.1,0.5,1565,eta0,AUC,0.8388920599975878
0.3,0.1,0.5,1565,eta0,F,0.9513742071881607
0.3,0.1,0.5,1565,eta0,ACC,0.9088046647230321
0.3,0.1,0.5,1565,eta0_bench,AUC,0.8388920599975878
0.3,0.1,0.5,1565,eta0_bench,F,0.8761061946902655
0.3,0.1,0.5,1565,eta0_bench,ACC,0.7942857142857143
0.3,0.1,0.5,1565,eta1,AUC,0.8388834326371156
0.3,0.1,0.5,1565,eta1,F,0.9214833996115787
0.3,0.1,0.5,1565,eta1,ACC,0.8593439363817097
0.3,0.1,0.5,1565,eta1_bench,AUC,0.7255494965178722
0.3,0.1,0.5,1565,eta1_bench,F,0.30209371884346964
0.3,0.1,0.5,1565,eta1_bench,ACC,0.30417495029821073
0.3,0.1,0.5,1565,eta,AUC,0.8436418847748816
0.3,0.1,0.5,1565,eta,F,0.9387436307509205
0.3,0.1,0.5,1565,eta,ACC,0.887276709328588
0.3,0.1,0.5,1565,eta_bench,AUC,0.8444897762023134
0.3,0.1,0.5,1565,eta_bench,F,0.8282792352156514
0.3,0.1,0.5,1565,eta_bench,ACC,0.735678598316337
0.3,0.1,0.5,9216,eta0,AUC,0.8457864513140895
0.3,0.1,0.5,9216,eta0,F,0.9462147608489072
0.3,0.1,0.5,9216,eta0,ACC,0.9009912536443149
0.3,0.1,0.5,9216,eta0_bench,AUC,0.8457864513140895
0.3,0.1,0.5,9216,eta0_bench,F,0.8622463561017433
0.3,0.1,0.5,9216,eta0_bench,ACC,0.7751603498542274
0.3,0.1,0.5,9216,eta1,AUC,0.8405450431771391
0.3,0.1,0.5,9216,eta1,F,0.9213420833718459
0.3,0.1,0.5,9216,eta1,ACC,0.859012591119947
0.3,0.1,0.5,9216,eta1_bench,AUC,0.7182046541307983
0.3,0.1,0.5,9216,eta1_bench,F,0.23665572637761273
0.3,0.1,0.5,9216,eta1_bench,ACC,0.2678926441351889
0.3,0.1,0.5,9216,eta,AUC,0.8492234680493385
0.3,0.1,0.5,9216,eta,F,0.9378662659654395
0.3,0.1,0.5,9216,eta,ACC,0.8867976182328383
0.3,0.1,0.5,9216,eta_bench,AUC,0.8504727454749192
0.3,0.1,0.5,9216,eta_bench,F,0.8111907137027297
0.3,0.1,0.5,9216,eta_bench,ACC,0.7150092396139894
0.3,0.1,0.5,1345,eta0,AUC,0.839192022609108
0.3,0.1,0.5,1345,eta0,F,0.9476729559748428
0.3,0.1,0.5,1345,eta0,ACC,0.9029737609329446
0.3,0.1,0.5,1345,eta0_bench,AUC,0.839192022609108
0.3,0.1,0.5,1345,eta0_bench,F,0.8635684292932888
0.3,0.1,0.5,1345,eta0_bench,ACC,0.7764431486880466
0.3,0.1,0.5,1345,eta1,AUC,0.8343272025849122
0.3,0.1,0.5,1345,eta1,F,0.9207142196317883
0.3,0.1,0.5,1345,eta1,ACC,0.8580185553346588
0.3,0.1,0.5,1345,eta1_bench,AUC,0.7542483415592824
0.3,0.1,0.5,1345,eta1_bench,F,0.3537371134020619
0.3,0.1,0.5,1345,eta1_bench,ACC,0.3353214049039099
0.3,0.1,0.5,1345,eta,AUC,0.8433796170227298
0.3,0.1,0.5,1345,eta,F,0.938784679321577
0.3,0.1,0.5,1345,eta,ACC,0.8880980083498734
0.3,0.1,0.5,1345,eta_bench,AUC,0.8457746625907011
0.3,0.1,0.5,1345,eta_bench,F,0.8098754246885618
0.3,0.1,0.5,1345,eta_bench,ACC,0.7127506673054548
0.3,0.1,0.5,7769,eta0,AUC,0.8542705653258418
0.3,0.1,0.5,7769,eta0,F,0.9489391172952213
0.3,0.1,0.5,7769,eta0,ACC,0.9054227405247813
0.3,0.1,0.5,7769,eta0_bench,AUC,0.8542705653258418
0.3,0.1,0.5,7769,eta0_bench,F,0.8697565476612961
0.3,0.1,0.5,7769,eta0_bench,ACC,0.7860058309037901
0.3,0.1,0.5,7769,eta1,AUC,0.8362927003665562
0.3,0.1,0.5,7769,eta1,F,0.9225925925925926
0.3,0.1,0.5,7769,eta1,ACC,0.8614976805831677
0.3,0.1,0.5,7769,eta1_bench,AUC,0.7345403601541886
0.3,0.1,0.5,7769,eta1_bench,F,0.271680216802168
0.3,0.1,0.5,7769,eta1_bench,ACC,0.2876076872100729
0.3,0.1,0.5,7769,eta,AUC,0.8507061279441976
0.3,0.1,0.5,7769,eta,F,0.9399602981385071
0.3,0.1,0.5,7769,eta,ACC,0.890288139073301
