a,b,c,seed,model,metric,value
0.3,0.1,0.5,5685,eta0_bench,ACC,0.7169362511893435
0.3,0.1,0.5,5685,eta1,AUC,0.9131009338847363
0.3,0.1,0.5,5685,eta1,F,0.9449828071272273
0.3,0.1,0.5,5685,eta1,ACC,0.8997150997150997
0.3,0.1,0.5,5685,eta1_bench,AUC,0.6437184378816214
0.3,0.1,0.5,5685,eta1_bench,F,0.698181049069374
0.3,0.1,0.5,5685,eta1_bench,ACC,0.5934472934472934
0.3,0.1,0.5,5685,eta,AUC,0.7000287832426968
0.3,0.1,0.5,5685,eta,F,0.7893171396703433
0.3,0.1,0.5,5685,eta,ACC,0.6970776906628653
0.3,0.1,0.5,5685,eta_bench,AUC,0.5839349907915893
0.3,0.1,0.5,5685,eta_bench,F,0.12328418912048805
0.3,0.1,0.5,5685,eta_bench,ACC,0.385424091233072
0.3,0.1,0.5,1407,eta0,AUC,0.4754516751749087
0.3,0.1,0.5,1407,eta0,F,0.11326164874551972
0.3,0.1,0.5,1407,eta0,ACC,0.705756422454805
0.3,0.1,0.5,1407,eta0_bench,AUC,0.4754516751749087
0.3,0.1,0.5,1407,eta0_bench,F,0.0973724884080371
0.3,0.1,0.5,1407,eta0_bench,ACC,0.7221693625118935
0.3,0.1,0.5,1407,eta1,AUC,0.9083308506433363
0.3,0.1,0.5,1407,eta1,F,0.9446702094404501
0.3,0.1,0.5,1407,eta1,ACC,0.8991452991452992
0.3,0.1,0.5,1407,eta1_bench,AUC,0.6036605420425116
0.3,0.1,0.5,1407,eta1_bench,F,0.679811401628804
0.3,0.1,0.5,1407,eta1_bench,ACC,0.5743589743589743
0.3,0.1,0.5,1407,eta,AUC,0.695387415765868
0.3,0.1,0.5,1407,eta,F,0.7908468512921728
0.3,0.1,0.5,1407,eta,ACC,0.69787954383464
0.3,0.1,0.5,1407,eta_bench,AUC,0.562169438097656
0.3,0.1,0.5,1407,eta_bench,F,0.09868590569440866
0.3,0.1,0.5,1407,eta_bench,ACC,0.3766928011404134
0.3,0.1,0.5,594,eta0,AUC,0.4662451567291625
0.3,0.1,0.5,594,eta0,F,0.08053691275167785
0.3,0.1,0.5,594,eta0,ACC,0.7067078972407231
0.3,0.1,0.5,594,eta0_bench,AUC,0.4662451567291625
0.3,0.1,0.5,594,eta0_bench,F,0.05873015873015873
0.3,0.1,0.5,594,eta0_bench,ACC,0.7178877259752616
0.3,0.1,0.5,594,eta1,AUC,0.9181451577221
0.3,0.1,0.5,594,eta1,F,0.9498982307812744
0.3,0.1,0.5,594,eta1,ACC,0.9088319088319088
0.3,0.1,0.5,594,eta1_bench,AUC,0.6607511046741432
0.3,0.1,0.5,594,eta1_bench,F,0.730694087403599
0.3,0.1,0.5,594,eta1_bench,ACC,0.6269230769230769
0.3,0.1,0.5,594,eta,AUC,0.696977314128174
0.3,0.1,0.5,594,eta,F,0.7927927927927929
0.3,0.1,0.5,594,eta,ACC,0.7008196721311475
0.3,0.1,0.5,594,eta_bench,AUC,0.5278790341078642
0.3,0.1,0.5,594,eta_bench,F,0.06537148857967971
0.3,0.1,0.5,594,eta_bench,ACC,0.36564504632929434
0.3,0.1,0.5,3574,eta0,AUC,0.47250755182988413
0.3,0.1,0.5,3574,eta0,F,0.09766763848396501
0.3,0.1,0.5,3574,eta0,ACC,0.7055185537583254
0.3,0.1,0.5,3574,eta0_bench,AUC,0.47250755182988413
0.3,0.1,0.5,3574,eta0_bench,F,0.07148407148407149
0.3,0.1,0.5,3574,eta0_bench,ACC,0.7157469077069457
0.3,0.1,0.5,3574,eta1,AUC,0.9051656052552401
0.3,0.1,0.5,3574,eta1,F,0.9463239315571529
0.3,0.1,0.5,3574,eta1,ACC,0.9021367521367522
0.3,0.1,0.5,3574,eta1_bench,AUC,0.6305681697511016
0.3,0.1,0.5,3574,eta1_bench,F,0.6990701606086221
0.3,0.1,0.5,3574,eta1_bench,ACC,0.5943019943019943
0.3,0.1,0.5,3574,eta,AUC,0.6998417895939392
0.3,0.1,0.5,3574,eta,F,0.7947991126448115
0.3,0.1,0.5,3574,eta,ACC,0.7033143264433357
0.3,0.1,0.5,3574,eta_bench,AUC,0.5750893282648103
0.3,0.1,0.5,3574,eta_bench,F,0.0978120978120978
0.3,0.1,0.5,3574,eta_bench,ACC,0.3754454739843193
0.3,0.1,0.5,9711,eta0,AUC,0.47409050948454745
0.3,0.1,0.5,9711,eta0,F,0.09571428571428571
0.3,0.1,0.5,9711,eta0,ACC,0.6988582302568982
0.3,0.1,0.5,9711,eta0_bench,AUC,0.47409050948454745
0.3,0.1,0.5,9711,eta0_bench,F,0.04399057344854673
0.3,0.1,0.5,9711,eta0_bench,ACC,0.7105137963843958
0.3,0.1,0.5,9711,eta1,AUC,0.9181112358191696
0.3,0.1,0.5,9711,eta1,F,0.9448831209444141
0.3,0.1,0.5,9711,eta1,ACC,0.8995726495726496
0.3,0.1,0.5,9711,eta1_bench,AUC,0.6274368462659359
0.3,0.1,0.5,9711,eta1_bench,F,0.6840307429547395
0.3,0.1,0.5,9711,eta1_bench,ACC,0.5783475783475783
0.3,0.1,0.5,9711,eta,AUC,0.6968047260191605
0.3,0.1,0.5,9711,eta,F,0.7903614457831325
0.3,0.1,0.5,9711,eta,ACC,0.6977013542409123
0.3,0.1,0.5,9711,eta_bench,AUC,0.5481716029649524
